loan_id,original_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,origination_month,term_months
LOAN_00002353,411108,0.06947406042441809,<620,90-100%,36-43%,IN,Purchase,Primary,SFR,Servicer_E,2021-05,180
LOAN_00002354,513861,0.05687721602024197,620-659,90-100%,30-36%,NC,Purchase,Primary,SFR,Servicer_C,2020-12,180
LOAN_00002355,168642,0.044180878333656234,740-779,<60%,36-43%,NC,Purchase,Investment,SFR,Servicer_E,2021-02,360
LOAN_00002356,126786,0.04310710856770411,740-779,<60%,36-43%,OH,Purchase,Primary,SFR,Servicer_A,2021-03,360
LOAN_00002357,295938,0.04399217286736917,740-779,80-90%,<20%,IN,Purchase,Primary,SFR,Servicer_C,2020-08,360
LOAN_00002358,1263505,0.07325989596456342,<620,>100%,>50%,TX,Purchase,Primary,SFR,Servicer_C,2021-11,180
LOAN_00002359,558552,0.054140031337158105,660-699,90-100%,30-36%,NJ,Purchase,Primary,SFR,Servicer_E,2020-08,360
LOAN_00002360,224757,0.03485530702385643,780+,60-70%,30-36%,PA,Purchase,Primary,SFR,Servicer_D,2021-12,360
LOAN_00002361,366684,0.05960960711013357,620-659,80-90%,30-36%,WA,Purchase,Primary,SFR,Servicer_D,2022-04,360
LOAN_00002362,426681,0.05669244142688263,620-659,90-100%,36-43%,WI,Cash-out Refinance,Primary,SFR,Servicer_E,2022-11,360
LOAN_00002363,149612,0.049613254397400025,700-739,<60%,30-36%,AZ,Purchase,Primary,SFR,Servicer_B,2020-05,360
LOAN_00002364,588194,0.04275511892693427,740-779,>100%,30-36%,CA,Refinance,Primary,SFR,Servicer_E,2022-04,360
LOAN_00002365,272743,0.0422332612027255,740-779,70-80%,<20%,GA,Purchase,Primary,Condo,Servicer_E,2020-04,180
LOAN_00002366,283412,0.06803960578559606,<620,70-80%,30-36%,CA,Purchase,Primary,SFR,Servicer_E,2021-01,360
LOAN_00002367,300106,0.05797015426966117,620-659,80-90%,<20%,MI,Purchase,Primary,SFR,Servicer_C,2020-07,240
LOAN_00002368,525586,0.06074372397594141,620-659,90-100%,43-50%,NY,Purchase,Primary,2-4 Unit,Servicer_A,2020-06,360
LOAN_00002369,203294,0.05793710571496144,620-659,60-70%,20-30%,AZ,Refinance,Primary,Condo,Servicer_E,2020-07,360
LOAN_00002370,126312,0.05893226445894186,620-659,<60%,>50%,NJ,Refinance,Primary,SFR,Servicer_C,2020-02,360
LOAN_00002371,348529,0.04937926403886111,700-739,80-90%,36-43%,OH,Purchase,Primary,SFR,Servicer_E,2022-06,240
LOAN_00002372,106742,0.052530047746230685,660-699,<60%,43-50%,MO,Purchase,Investment,SFR,Servicer_A,2020-03,360
LOAN_00002373,255109,0.06897894166510052,<620,70-80%,>50%,MA,Cash-out Refinance,Primary,SFR,Servicer_A,2021-03,360
LOAN_00002374,536830,0.07197508201382935,<620,90-100%,20-30%,WA,Purchase,Second Home,SFR,Servicer_B,2022-02,360
LOAN_00002375,396149,0.040334896146882994,740-779,90-100%,36-43%,GA,Refinance,Primary,Manufactured,Servicer_E,2022-12,360
LOAN_00002376,499407,0.052500894002706605,660-699,90-100%,<20%,PA,Refinance,Second Home,Manufactured,Servicer_A,2022-07,240
LOAN_00002377,404406,0.06507142430792398,<620,90-100%,<20%,VA,Purchase,Second Home,SFR,Servicer_A,2020-05,360
LOAN_00002378,989709,0.07758495678658876,<620,>100%,30-36%,TN,Purchase,Second Home,Manufactured,Servicer_C,2022-12,360
LOAN_00002379,220991,0.076383514975969,<620,60-70%,36-43%,IN,Purchase,Primary,Condo,Servicer_E,2021-12,360
LOAN_00002380,361879,0.045450906220642004,740-779,80-90%,43-50%,TN,Refinance,Primary,SFR,Servicer_A,2020-07,180
LOAN_00002381,238217,0.07030055341846991,<620,70-80%,20-30%,CA,Cash-out Refinance,Primary,2-4 Unit,Servicer_D,2021-05,360
LOAN_00002382,478494,0.055703635625284194,660-699,90-100%,36-43%,WI,Purchase,Primary,SFR,Servicer_C,2022-10,360
LOAN_00002383,287567,0.06753299966650886,<620,70-80%,20-30%,IL,Cash-out Refinance,Primary,SFR,Servicer_D,2021-03,360
LOAN_00002384,700410,0.06445934416985544,<620,>100%,<20%,CA,Purchase,Second Home,2-4 Unit,Servicer_D,2020-07,360
LOAN_00002385,227428,0.039832431489222844,740-779,70-80%,<20%,VA,Purchase,Primary,SFR,Servicer_E,2022-08,360
LOAN_00002386,599327,0.061599687479526107,620-659,>100%,36-43%,MI,Refinance,Primary,Condo,Servicer_A,2022-11,180
LOAN_00002387,398941,0.06706835909403147,<620,90-100%,30-36%,FL,Cash-out Refinance,Second Home,Condo,Servicer_D,2022-12,360
LOAN_00002388,291784,0.05475813693966602,660-699,80-90%,20-30%,IL,Purchase,Primary,2-4 Unit,Servicer_C,2022-11,360
LOAN_00002389,388955,0.05204420287232055,700-739,90-100%,<20%,IL,Refinance,Second Home,SFR,Servicer_B,2022-08,360
LOAN_00002390,337942,0.03614003305872294,780+,80-90%,36-43%,NC,Purchase,Primary,SFR,Servicer_D,2021-05,240
LOAN_00002391,354327,0.06320341019861121,620-659,80-90%,43-50%,MA,Cash-out Refinance,Primary,SFR,Servicer_C,2020-07,360
LOAN_00002392,267416,0.057504980413766935,620-659,70-80%,<20%,AZ,Cash-out Refinance,Primary,2-4 Unit,Servicer_C,2021-11,360
LOAN_00002393,208815,0.043933793023478974,740-779,60-70%,36-43%,CA,Refinance,Investment,SFR,Servicer_D,2020-08,360
LOAN_00002394,250813,0.0510899200374832,700-739,70-80%,36-43%,NY,Refinance,Primary,SFR,Servicer_C,2021-06,360
LOAN_00002395,127826,0.05685403898953327,620-659,<60%,30-36%,WA,Refinance,Investment,2-4 Unit,Servicer_B,2021-12,360
LOAN_00002396,451790,0.048296370531367955,700-739,90-100%,<20%,IN,Cash-out Refinance,Primary,SFR,Servicer_B,2022-11,240
LOAN_00002397,159918,0.05503212553011869,660-699,<60%,>50%,CA,Refinance,Primary,SFR,Servicer_B,2020-11,360
LOAN_00002398,265980,0.03400080823355861,780+,70-80%,30-36%,OH,Purchase,Primary,SFR,Servicer_B,2020-10,360
LOAN_00002399,410045,0.07119306036222346,<620,90-100%,30-36%,FL,Cash-out Refinance,Primary,SFR,Servicer_C,2022-03,360
LOAN_00002400,451214,0.055190911419595416,660-699,90-100%,43-50%,MI,Refinance,Primary,Condo,Servicer_A,2020-01,360
LOAN_00002401,122109,0.04180775792211627,740-779,<60%,43-50%,GA,Refinance,Primary,Condo,Servicer_E,2021-09,360
LOAN_00002402,283247,0.025483493819347808,780+,70-80%,36-43%,NY,Refinance,Primary,SFR,Servicer_C,2022-03,240
LOAN_00002403,373200,0.06734961929240071,<620,80-90%,43-50%,WI,Purchase,Primary,SFR,Servicer_D,2021-08,360
LOAN_00002404,304372,0.0616970986326837,620-659,80-90%,<20%,TN,Purchase,Second Home,SFR,Servicer_C,2021-02,360
LOAN_00002405,580727,0.05752822856162861,620-659,>100%,43-50%,NJ,Purchase,Primary,SFR,Servicer_E,2022-06,360
LOAN_00002406,196633,0.06536377601517525,<620,60-70%,20-30%,TN,Cash-out Refinance,Primary,Condo,Servicer_E,2021-02,360
LOAN_00002407,106455,0.06533078075556054,<620,<60%,43-50%,OH,Refinance,Primary,SFR,Servicer_C,2022-02,180
LOAN_00002408,444703,0.05733325684064239,620-659,90-100%,30-36%,MD,Cash-out Refinance,Primary,SFR,Servicer_B,2021-05,360
LOAN_00002409,226716,0.0519494293929062,700-739,70-80%,<20%,NC,Purchase,Primary,SFR,Servicer_E,2020-01,240
LOAN_00002410,123097,0.049994300816616905,700-739,<60%,30-36%,GA,Cash-out Refinance,Investment,SFR,Servicer_C,2021-08,180
LOAN_00002411,273961,0.060051304286862395,620-659,70-80%,43-50%,VA,Purchase,Primary,Condo,Servicer_D,2020-02,360
LOAN_00002412,548684,0.07176437649855219,<620,90-100%,30-36%,VA,Purchase,Investment,SFR,Servicer_A,2022-10,360
LOAN_00002413,157688,0.05376516194420835,660-699,<60%,43-50%,WA,Cash-out Refinance,Second Home,SFR,Servicer_B,2021-10,360
LOAN_00002414,953598,0.07271772887100067,<620,>100%,<20%,IN,Refinance,Primary,SFR,Servicer_B,2021-02,360
LOAN_00002415,195059,0.059477829681428944,620-659,60-70%,20-30%,PA,Cash-out Refinance,Primary,SFR,Servicer_C,2021-06,360
LOAN_00002416,309745,0.05956829162219994,620-659,80-90%,36-43%,MA,Refinance,Primary,Condo,Servicer_C,2021-11,360
LOAN_00002417,161205,0.08386131360788768,<620,<60%,30-36%,NY,Purchase,Primary,SFR,Servicer_E,2020-10,360
LOAN_00002418,302793,0.07483213859462119,<620,80-90%,36-43%,IL,Purchase,Primary,SFR,Servicer_A,2020-11,360
LOAN_00002419,277375,0.07514331093265858,<620,70-80%,>50%,MI,Cash-out Refinance,Primary,SFR,Servicer_E,2021-04,360
LOAN_00002420,140822,0.045428636099597706,740-779,<60%,36-43%,NJ,Purchase,Primary,SFR,Servicer_E,2020-10,360
LOAN_00002421,1218234,0.0813061900258755,<620,>100%,30-36%,WA,Refinance,Primary,Condo,Servicer_C,2022-04,240
LOAN_00002422,231499,0.05401339847056052,660-699,70-80%,30-36%,FL,Purchase,Primary,SFR,Servicer_B,2020-04,360
LOAN_00002423,231600,0.05227010584295792,660-699,70-80%,>50%,IN,Purchase,Primary,Condo,Servicer_E,2022-06,360
LOAN_00002424,481430,0.029089019039041132,780+,90-100%,36-43%,VA,Cash-out Refinance,Primary,SFR,Servicer_A,2021-01,360
LOAN_00002425,734633,0.05891548989464587,620-659,>100%,43-50%,VA,Cash-out Refinance,Primary,SFR,Servicer_E,2021-09,360
LOAN_00002426,520850,0.04199975250276832,740-779,90-100%,20-30%,MA,Purchase,Primary,SFR,Servicer_E,2020-06,240
LOAN_00002427,162658,0.05989904594256389,620-659,<60%,36-43%,AZ,Purchase,Primary,SFR,Servicer_B,2021-02,360
LOAN_00002428,330035,0.041061218401147695,740-779,80-90%,<20%,NC,Purchase,Primary,SFR,Servicer_C,2022-04,360
LOAN_00002429,115764,0.07657239805353765,<620,<60%,36-43%,MI,Purchase,Investment,Condo,Servicer_C,2020-10,360
LOAN_00002430,465493,0.061618887554520746,620-659,90-100%,43-50%,IL,Cash-out Refinance,Primary,SFR,Servicer_D,2020-05,360
LOAN_00002431,130928,0.08235845890899492,<620,<60%,>50%,VA,Purchase,Primary,SFR,Servicer_D,2021-07,360
LOAN_00002432,198471,0.04272371162208985,740-779,60-70%,<20%,IL,Purchase,Primary,SFR,Servicer_E,2020-06,360
LOAN_00002433,296084,0.07359015093649571,<620,80-90%,43-50%,WA,Refinance,Primary,SFR,Servicer_A,2020-12,360
LOAN_00002434,370460,0.03336745099560608,780+,80-90%,<20%,NC,Refinance,Primary,SFR,Servicer_E,2021-05,360
LOAN_00002435,260285,0.05749690571769153,620-659,70-80%,30-36%,IL,Purchase,Second Home,SFR,Servicer_E,2021-09,240
LOAN_00002436,633833,0.047420522560696586,700-739,>100%,36-43%,MI,Cash-out Refinance,Primary,SFR,Servicer_D,2021-12,360
LOAN_00002437,425755,0.04962452157699571,700-739,90-100%,30-36%,MD,Purchase,Primary,2-4 Unit,Servicer_B,2022-01,360
LOAN_00002438,409364,0.04880204298509405,700-739,90-100%,20-30%,VA,Purchase,Primary,SFR,Servicer_D,2022-07,360
LOAN_00002439,160379,0.04402340577578405,740-779,<60%,36-43%,OH,Cash-out Refinance,Second Home,SFR,Servicer_C,2020-03,240
LOAN_00002440,693623,0.03988374032019169,740-779,>100%,36-43%,MI,Purchase,Primary,SFR,Servicer_B,2021-02,360
LOAN_00002441,198484,0.04969087831682237,700-739,60-70%,36-43%,WA,Cash-out Refinance,Primary,2-4 Unit,Servicer_B,2020-01,180
LOAN_00002442,706989,0.05639234076744245,660-699,>100%,30-36%,NY,Refinance,Primary,Condo,Servicer_C,2020-01,360
LOAN_00002443,815125,0.06896433227951222,<620,>100%,36-43%,VA,Cash-out Refinance,Primary,SFR,Servicer_D,2020-08,360
LOAN_00002444,383206,0.05854420475945265,620-659,90-100%,30-36%,CA,Purchase,Second Home,SFR,Servicer_B,2021-10,360
LOAN_00002445,496831,0.06899848241553264,<620,90-100%,<20%,MO,Purchase,Primary,Manufactured,Servicer_B,2022-09,360
LOAN_00002446,63483,0.0372618775365148,780+,<60%,30-36%,WA,Cash-out Refinance,Primary,SFR,Servicer_B,2022-04,360
LOAN_00002447,269008,0.049804367131495095,700-739,70-80%,36-43%,FL,Cash-out Refinance,Primary,SFR,Servicer_C,2021-12,360
LOAN_00002448,514567,0.0635320590296371,<620,90-100%,20-30%,MI,Cash-out Refinance,Primary,Condo,Servicer_E,2022-05,360
LOAN_00002449,470831,0.0591182890694963,620-659,90-100%,<20%,MO,Purchase,Primary,SFR,Servicer_B,2020-07,360
LOAN_00002450,161157,0.044665898624089866,740-779,<60%,>50%,WI,Refinance,Primary,SFR,Servicer_E,2022-07,240
LOAN_00002451,256052,0.06620882670599082,<620,70-80%,43-50%,FL,Purchase,Primary,Condo,Servicer_A,2022-09,360
LOAN_00002452,83434,0.048624721816570224,700-739,<60%,36-43%,PA,Purchase,Primary,Manufactured,Servicer_C,2020-04,240
LOAN_00002453,364578,0.04567163726327535,740-779,80-90%,43-50%,FL,Refinance,Primary,SFR,Servicer_E,2021-05,360
LOAN_00002454,115651,0.0608433731259617,620-659,<60%,>50%,GA,Refinance,Primary,SFR,Servicer_B,2022-06,240
LOAN_00002455,521903,0.05507403238401083,660-699,90-100%,36-43%,MO,Refinance,Primary,SFR,Servicer_B,2021-06,240
LOAN_00002456,535717,0.04872505197965668,700-739,90-100%,20-30%,MA,Purchase,Investment,2-4 Unit,Servicer_D,2022-07,360
LOAN_00002457,233939,0.04831757769703474,700-739,70-80%,36-43%,PA,Cash-out Refinance,Primary,2-4 Unit,Servicer_B,2022-10,240
LOAN_00002458,384861,0.04216243840231962,740-779,90-100%,>50%,OH,Cash-out Refinance,Primary,2-4 Unit,Servicer_A,2021-06,360
LOAN_00002459,266052,0.05025102104729362,700-739,70-80%,36-43%,WA,Purchase,Primary,SFR,Servicer_A,2020-03,360
LOAN_00002460,334688,0.06820011322584923,<620,80-90%,<20%,VA,Cash-out Refinance,Primary,SFR,Servicer_C,2021-01,240
LOAN_00002461,167103,0.05793460555585797,620-659,<60%,>50%,MI,Cash-out Refinance,Primary,SFR,Servicer_C,2020-08,240
LOAN_00002462,404839,0.06650312896932814,<620,90-100%,43-50%,NC,Purchase,Primary,SFR,Servicer_A,2021-06,360
LOAN_00002463,130536,0.06119282245209642,620-659,<60%,30-36%,MD,Refinance,Primary,SFR,Servicer_B,2021-10,240
LOAN_00002464,118780,0.047653045516338165,700-739,<60%,>50%,NJ,Cash-out Refinance,Investment,SFR,Servicer_D,2021-05,240
LOAN_00002465,279019,0.03521030470258908,780+,70-80%,36-43%,TN,Refinance,Second Home,Condo,Servicer_C,2020-08,180
LOAN_00002466,266833,0.04387774762355445,740-779,70-80%,43-50%,WI,Purchase,Primary,SFR,Servicer_D,2020-11,360
LOAN_00002467,339813,0.04694517026682976,740-779,80-90%,>50%,OH,Refinance,Investment,Condo,Servicer_D,2022-01,360
LOAN_00002468,214324,0.04601700555650008,740-779,60-70%,<20%,TN,Refinance,Primary,SFR,Servicer_E,2020-01,180
LOAN_00002469,761348,0.06677223912231664,<620,>100%,43-50%,IN,Refinance,Primary,Condo,Servicer_A,2020-08,360
LOAN_00002470,321355,0.06664706160219643,<620,80-90%,30-36%,IL,Purchase,Primary,SFR,Servicer_C,2022-09,360
LOAN_00002471,333180,0.08154255568331975,<620,80-90%,43-50%,IL,Purchase,Primary,SFR,Servicer_B,2020-04,180
LOAN_00002472,327294,0.04583534594569137,740-779,80-90%,43-50%,NY,Cash-out Refinance,Primary,SFR,Servicer_D,2021-03,360
LOAN_00002473,489654,0.07416937967277298,<620,90-100%,43-50%,WA,Purchase,Primary,Condo,Servicer_B,2020-08,360
LOAN_00002474,395540,0.07409520646796956,<620,90-100%,43-50%,TN,Cash-out Refinance,Primary,SFR,Servicer_A,2020-04,360
LOAN_00002475,369907,0.052212834903533636,660-699,80-90%,43-50%,TN,Purchase,Primary,Condo,Servicer_E,2021-04,360
LOAN_00002476,428476,0.060682664763282816,620-659,90-100%,20-30%,GA,Cash-out Refinance,Primary,SFR,Servicer_C,2021-07,360
LOAN_00002477,119096,0.06988879898969452,<620,<60%,30-36%,MA,Purchase,Investment,SFR,Servicer_A,2020-07,240
LOAN_00002478,121367,0.05429290452805287,660-699,<60%,<20%,CA,Cash-out Refinance,Second Home,2-4 Unit,Servicer_B,2020-03,360
LOAN_00002479,285492,0.05336329867342429,660-699,70-80%,43-50%,AZ,Cash-out Refinance,Primary,Condo,Servicer_D,2020-05,360
LOAN_00002480,268649,0.047471950946590576,700-739,70-80%,36-43%,MI,Purchase,Primary,SFR,Servicer_C,2021-12,360
LOAN_00002481,396291,0.026679537776043642,780+,90-100%,36-43%,IN,Purchase,Primary,SFR,Servicer_E,2022-07,240
LOAN_00002482,299541,0.05584565939786175,660-699,80-90%,20-30%,WI,Cash-out Refinance,Primary,SFR,Servicer_A,2020-07,360
LOAN_00002483,396698,0.046481568070558886,740-779,90-100%,36-43%,VA,Refinance,Primary,Condo,Servicer_A,2020-12,240
LOAN_00002484,159086,0.042095816516598064,740-779,<60%,30-36%,WA,Refinance,Primary,Manufactured,Servicer_D,2021-01,360
LOAN_00002485,294969,0.060066299801731775,620-659,80-90%,>50%,MD,Purchase,Primary,Condo,Servicer_B,2021-01,360
LOAN_00002486,151671,0.03758425311014682,780+,<60%,43-50%,OH,Cash-out Refinance,Investment,Condo,Servicer_E,2020-09,360
LOAN_00002487,359845,0.0646729586953674,<620,80-90%,30-36%,FL,Refinance,Second Home,SFR,Servicer_D,2020-02,240
LOAN_00002488,115943,0.06080319178312625,620-659,<60%,43-50%,NJ,Purchase,Primary,Condo,Servicer_A,2021-07,360
LOAN_00002489,352975,0.05019768145963298,700-739,80-90%,20-30%,GA,Purchase,Investment,SFR,Servicer_E,2021-01,180
LOAN_00002490,142272,0.05424027696586649,660-699,<60%,<20%,WA,Purchase,Primary,SFR,Servicer_E,2021-01,180
LOAN_00002491,244809,0.04071734687014909,740-779,70-80%,36-43%,TN,Cash-out Refinance,Investment,SFR,Servicer_B,2020-10,360
LOAN_00002492,463918,0.06400406324038452,<620,90-100%,36-43%,NJ,Cash-out Refinance,Primary,SFR,Servicer_D,2022-10,360
LOAN_00002493,332265,0.05724837089261518,620-659,80-90%,<20%,OH,Purchase,Primary,SFR,Servicer_D,2021-10,360
LOAN_00002494,130244,0.05814219945507453,620-659,<60%,20-30%,VA,Purchase,Primary,Manufactured,Servicer_A,2021-04,360
LOAN_00002495,211885,0.06102268455607757,620-659,60-70%,30-36%,NC,Purchase,Primary,2-4 Unit,Servicer_D,2020-08,240
LOAN_00002496,139987,0.04729101503329931,700-739,<60%,<20%,NY,Purchase,Second Home,Condo,Servicer_E,2022-05,240
LOAN_00002497,127086,0.03677130070094879,780+,<60%,30-36%,TN,Cash-out Refinance,Second Home,Condo,Servicer_C,2022-08,360
LOAN_00002498,314529,0.06648782049895158,<620,80-90%,30-36%,OH,Refinance,Primary,Condo,Servicer_E,2020-02,360
LOAN_00002499,392444,0.0632646209633489,620-659,90-100%,>50%,NJ,Purchase,Second Home,SFR,Servicer_D,2022-10,360
LOAN_00002500,369646,0.04857569436074879,700-739,80-90%,20-30%,MD,Purchase,Primary,SFR,Servicer_D,2022-02,240
LOAN_00002501,400838,0.05990932238956048,620-659,90-100%,20-30%,NY,Purchase,Primary,2-4 Unit,Servicer_C,2020-04,360
LOAN_00002502,294797,0.0700956812646154,<620,80-90%,<20%,NC,Refinance,Primary,SFR,Servicer_D,2022-04,360
LOAN_00002503,258669,0.06866440963700728,<620,70-80%,<20%,NY,Purchase,Second Home,Condo,Servicer_E,2020-04,240
LOAN_00002504,173418,0.04822529396281605,700-739,60-70%,43-50%,NC,Purchase,Primary,SFR,Servicer_C,2020-02,180
LOAN_00002505,237984,0.037134867454788986,780+,70-80%,30-36%,OH,Cash-out Refinance,Primary,SFR,Servicer_C,2020-05,360
LOAN_00002506,153173,0.039193418324838955,780+,<60%,20-30%,MD,Refinance,Primary,SFR,Servicer_A,2021-05,360
LOAN_00002507,194350,0.05125928784453867,700-739,60-70%,>50%,OH,Cash-out Refinance,Second Home,Condo,Servicer_C,2021-11,360
LOAN_00002508,310042,0.0725478055994459,<620,80-90%,43-50%,WA,Purchase,Primary,2-4 Unit,Servicer_E,2021-03,360
LOAN_00002509,279594,0.046258655054303585,740-779,70-80%,<20%,FL,Purchase,Primary,SFR,Servicer_D,2020-05,360
LOAN_00002510,1372801,0.047844065763887736,700-739,>100%,20-30%,MI,Cash-out Refinance,Primary,SFR,Servicer_D,2020-08,240
LOAN_00002511,151312,0.04759706682258018,700-739,<60%,43-50%,IN,Cash-out Refinance,Primary,2-4 Unit,Servicer_A,2022-07,360
LOAN_00002512,278577,0.04861923044453599,700-739,70-80%,36-43%,AZ,Refinance,Primary,SFR,Servicer_E,2022-11,240
LOAN_00002513,145529,0.054865277870960474,660-699,<60%,>50%,PA,Refinance,Primary,Condo,Servicer_C,2022-04,360
LOAN_00002514,244288,0.03963939790537893,780+,70-80%,<20%,WI,Purchase,Primary,Condo,Servicer_C,2020-04,240
LOAN_00002515,249310,0.06801231947592341,<620,70-80%,43-50%,IN,Refinance,Second Home,Condo,Servicer_A,2022-06,360
LOAN_00002516,452453,0.05326214706388424,660-699,90-100%,<20%,NC,Purchase,Investment,SFR,Servicer_E,2022-01,360
LOAN_00002517,236846,0.08474961489670402,<620,70-80%,20-30%,WI,Purchase,Primary,Condo,Servicer_D,2021-07,360
LOAN_00002518,269504,0.04091714801739982,740-779,70-80%,43-50%,NY,Refinance,Primary,Manufactured,Servicer_B,2020-06,360
LOAN_00002519,239148,0.0740783940618989,<620,70-80%,36-43%,OH,Purchase,Primary,SFR,Servicer_C,2022-12,360
LOAN_00002520,147189,0.07169614477583784,<620,<60%,<20%,MD,Purchase,Primary,Condo,Servicer_E,2021-04,360
LOAN_00002521,214046,0.050059791893852214,700-739,60-70%,20-30%,WI,Purchase,Primary,SFR,Servicer_E,2020-02,360
LOAN_00002522,245004,0.05025927263785759,700-739,70-80%,43-50%,IN,Purchase,Primary,Manufactured,Servicer_B,2020-08,360
LOAN_00002523,307709,0.04394442620644124,740-779,80-90%,<20%,NY,Cash-out Refinance,Primary,SFR,Servicer_D,2021-03,360
LOAN_00002524,392178,0.04408214289712534,740-779,90-100%,20-30%,IL,Cash-out Refinance,Primary,SFR,Servicer_A,2020-03,360
LOAN_00002525,263735,0.0549927286027017,660-699,70-80%,20-30%,WA,Purchase,Primary,SFR,Servicer_C,2020-12,360
LOAN_00002526,261427,0.05524835181095633,660-699,70-80%,<20%,TX,Purchase,Second Home,Manufactured,Servicer_C,2021-05,360
LOAN_00002527,125441,0.03577173679670602,780+,<60%,43-50%,WI,Cash-out Refinance,Investment,SFR,Servicer_D,2022-11,360
LOAN_00002528,388429,0.08252206387991036,<620,90-100%,<20%,MD,Purchase,Primary,SFR,Servicer_A,2020-04,360
LOAN_00002529,209410,0.05188579771404325,700-739,60-70%,30-36%,IN,Refinance,Primary,SFR,Servicer_B,2021-09,180
LOAN_00002530,430869,0.055787347326606264,660-699,90-100%,36-43%,WI,Purchase,Primary,2-4 Unit,Servicer_B,2022-09,180
LOAN_00002531,572758,0.0474851507990387,700-739,>100%,<20%,IL,Refinance,Second Home,SFR,Servicer_B,2022-06,360
LOAN_00002532,269963,0.05179588553089799,700-739,70-80%,36-43%,MO,Purchase,Primary,SFR,Servicer_D,2022-10,180
LOAN_00002533,177787,0.0507054626650695,700-739,60-70%,20-30%,PA,Refinance,Primary,SFR,Servicer_A,2020-07,360
LOAN_00002534,294092,0.054964834890096875,660-699,80-90%,43-50%,FL,Refinance,Primary,Condo,Servicer_D,2022-05,360
LOAN_00002535,353045,0.05482492107486263,660-699,80-90%,43-50%,PA,Purchase,Primary,SFR,Servicer_A,2022-12,240
LOAN_00002536,253277,0.06465839618249285,<620,70-80%,43-50%,TN,Purchase,Primary,Condo,Servicer_C,2020-12,360
LOAN_00002537,223682,0.05772663924518531,620-659,60-70%,30-36%,MD,Refinance,Second Home,SFR,Servicer_E,2021-06,240
LOAN_00002538,393079,0.06345139624479404,<620,90-100%,43-50%,WA,Cash-out Refinance,Primary,SFR,Servicer_E,2021-08,360
LOAN_00002539,380327,0.054882270138334785,660-699,90-100%,36-43%,IL,Purchase,Primary,SFR,Servicer_E,2021-06,360
LOAN_00002540,249410,0.05777503066127069,620-659,70-80%,30-36%,WA,Purchase,Primary,SFR,Servicer_C,2020-11,240
LOAN_00002541,129698,0.05210433180780074,660-699,<60%,<20%,NJ,Refinance,Primary,SFR,Servicer_C,2022-11,240
LOAN_00002542,372573,0.06703734081205179,<620,80-90%,<20%,NJ,Purchase,Primary,SFR,Servicer_E,2022-11,360
LOAN_00002543,202063,0.05887146915419109,620-659,60-70%,20-30%,OH,Cash-out Refinance,Primary,2-4 Unit,Servicer_A,2021-02,360
LOAN_00002544,330106,0.05310310174584519,660-699,80-90%,20-30%,FL,Cash-out Refinance,Primary,2-4 Unit,Servicer_E,2022-05,240
LOAN_00002545,319840,0.05274507838538415,660-699,80-90%,>50%,GA,Purchase,Primary,SFR,Servicer_A,2021-03,360
LOAN_00002546,115326,0.053689127905036035,660-699,<60%,>50%,MO,Refinance,Primary,SFR,Servicer_A,2022-05,240
LOAN_00002547,308828,0.05536532708412438,660-699,80-90%,<20%,NC,Refinance,Primary,Condo,Servicer_A,2021-10,360
LOAN_00002548,383565,0.054323666785372954,660-699,90-100%,>50%,CA,Purchase,Primary,Manufactured,Servicer_B,2021-05,240
LOAN_00002549,407817,0.04829390013746368,700-739,90-100%,36-43%,OH,Refinance,Primary,SFR,Servicer_E,2020-05,360
LOAN_00002550,314482,0.06417880666321914,<620,80-90%,30-36%,MI,Purchase,Primary,SFR,Servicer_B,2021-12,240
LOAN_00002551,110349,0.06493691191057804,<620,<60%,>50%,VA,Purchase,Primary,SFR,Servicer_C,2020-12,360
LOAN_00002552,561597,0.07640628205480895,<620,>100%,36-43%,WA,Refinance,Primary,SFR,Servicer_E,2020-08,360
LOAN_00002553,364219,0.04775644347226286,700-739,80-90%,36-43%,NC,Refinance,Primary,SFR,Servicer_E,2020-07,180
LOAN_00002554,162484,0.06299726470182528,620-659,<60%,20-30%,FL,Refinance,Investment,SFR,Servicer_C,2022-12,360
LOAN_00002555,200009,0.03209035220460781,780+,60-70%,20-30%,NC,Purchase,Primary,SFR,Servicer_B,2020-04,360
LOAN_00002556,332904,0.06494851678026266,<620,80-90%,>50%,CA,Refinance,Primary,Condo,Servicer_C,2022-05,360
LOAN_00002557,416604,0.03752101461991378,780+,90-100%,20-30%,NJ,Purchase,Primary,SFR,Servicer_C,2022-08,360
LOAN_00002558,232354,0.043188026757132576,740-779,70-80%,<20%,NC,Refinance,Primary,SFR,Servicer_B,2020-02,360
LOAN_00002559,448095,0.05898670394818982,620-659,90-100%,20-30%,GA,Purchase,Primary,SFR,Servicer_D,2021-10,180
LOAN_00002560,121008,0.04754201157493225,700-739,<60%,30-36%,AZ,Refinance,Primary,SFR,Servicer_E,2021-09,240
LOAN_00002561,176093,0.04589975787996507,740-779,60-70%,30-36%,TN,Purchase,Primary,SFR,Servicer_A,2021-01,240
LOAN_00002562,105642,0.04918220773001985,700-739,<60%,>50%,PA,Purchase,Primary,Manufactured,Servicer_E,2022-01,360
LOAN_00002563,189339,0.06375551190302231,<620,60-70%,30-36%,NJ,Purchase,Primary,SFR,Servicer_D,2021-03,180
